client_id,district_id,birth_day,gender
5450,8,1940-08-28,Male
5460,63,1961-10-01,Male
5461,9,1968-09-20,Female
5462,9,1963-09-08,Male
5468,68,1944-05-27,Female
5469,63,1979-03-02,Female
5472,53,1956-05-10,Male
5473,70,1968-08-09,Female
5478,33,1945-10-27,Male
5487,56,1947-09-17,Female
5517,57,1964-03-13,Male
5521,9,1973-05-15,Female
5526,27,1947-03-19,Male
5527,27,1941-11-28,Female
5530,12,1953-03-29,Male
5531,4,1979-05-15,Male
5539,74,1935-06-05,Male
5563,1,1976-01-01,Male
5565,3,1966-12-22,Female
5574,9,1970-09-12,Female
5579,77,1951-02-16,Male
5580,77,1952-03-01,Female
5606,4,1980-08-06,Male
5617,56,1958-08-01,Female
5618,63,1953-03-22,Female
5642,70,1957-11-04,Female
5684,8,1955-03-02,Female
5699,73,1950-10-08,Male
5701,2,1959-11-22,Female
5704,66,1975-10-09,Female
5722,64,1959-10-07,Female
5727,54,1953-02-24,Male
5736,1,1953-05-16,Male
5753,39,1948-05-23,Male
5760,66,1948-05-08,Male
5761,66,1941-05-11,Female
5774,46,1960-01-15,Female
5775,46,1955-03-10,Male
5788,72,1962-05-04,Male
5801,26,1979-12-10,Female
5826,15,1968-09-09,Male
5827,15,1975-01-28,Female
5858,52,1952-07-17,Male
5859,52,1945-01-29,Female
5860,47,1964-04-22,Male
5866,67,1978-04-03,Female
5873,5,1979-04-06,Female
5911,14,1935-10-03,Male
5928,42,1970-09-10,Female
5965,50,1951-04-10,Male
5977,43,1979-05-31,Male
5978,33,1944-01-27,Female
6001,60,1937-05-01,Male
6015,54,1973-11-21,Male
6033,1,1966-05-27,Male
6034,20,1939-08-15,Male
6039,1,1958-07-03,Female
6040,1,1963-04-10,Male
6042,53,1963-10-12,Male
6052,40,1949-04-06,Male
6067,70,1950-03-13,Female
6077,54,1980-04-30,Female
6112,43,1958-12-28,Female
6114,66,1940-02-15,Female
6115,13,1953-12-25,Female
6122,6,1968-02-16,Female
6144,54,1956-12-19,Female
6175,72,1964-05-17,Male
6178,1,1940-10-15,Female
6183,1,1963-11-16,Male
6185,58,1948-03-05,Female
6186,58,1952-05-27,Male
6191,74,1952-12-24,Male
6196,68,1943-03-09,Male
6235,5,1940-04-04,Male
6255,54,1946-01-01,Female
6256,54,1941-05-21,Male
6257,75,1942-08-20,Female
6272,1,1942-10-10,Male
6275,13,1956-12-30,Male
6299,1,1936-08-09,Male
6301,55,1949-03-08,Female
6317,77,1957-01-27,Female
6318,77,1950-03-05,Male
6342,8,1954-06-04,Male
6349,72,1972-12-03,Male
6359,64,1976-07-06,Male
6363,4,1973-10-20,Female
6366,49,1966-02-21,Male
6367,44,1970-04-28,Male
6383,15,1970-01-07,Male
6391,34,1952-01-30,Male
6408,47,1956-06-29,Male
6417,40,1950-01-07,Male
6422,28,1960-09-23,Male
6452,64,1942-07-17,Male
6468,70,1944-02-23,Male
6469,4,1953-03-16,Male
6473,76,1940-09-30,Female
6474,76,1934-11-30,Male
6478,3,1951-05-20,Male
6481,1,1958-12-24,Female
6485,48,1962-05-21,Female
6499,44,1963-02-01,Male
6501,1,1970-11-04,Male
6511,47,1953-08-07,Male
6544,66,1974-08-04,Male
6545,66,1978-09-09,Female
6546,1,1963-08-22,Female
6551,24,1948-08-12,Female
6552,71,1955-02-21,Male
6567,5,1978-11-21,Female
6571,72,1971-03-24,Female
6604,72,1948-07-26,Male
6610,57,1954-06-03,Male
6616,1,1953-06-18,Male
6619,43,1943-12-18,Female
6644,1,1959-09-06,Female
6691,43,1942-10-15,Male
6698,43,1952-07-13,Female
6729,15,1957-12-27,Male
6731,13,1943-11-26,Male
6749,9,1943-09-29,Female
6750,9,1946-06-04,Male
6753,15,1962-05-23,Male
6764,19,1944-04-12,Male
6789,57,1979-03-26,Male
6798,61,1948-08-03,Female
6803,5,1980-12-07,Female
6804,5,1981-06-07,Male
6827,59,1969-04-28,Male
6829,10,1963-12-24,Female
6844,53,1971-09-05,Female
6886,66,1942-03-13,Female
6892,1,1951-03-22,Female
6893,1,1944-01-14,Male
6895,42,1971-06-24,Male
6906,64,1949-09-25,Male
6922,14,1939-04-27,Female
6924,17,1967-08-23,Male
6936,52,1959-02-27,Female
6944,43,1970-03-13,Male
6946,74,1970-01-29,Female
6967,44,1953-12-17,Male
6978,38,1965-04-05,Male
6987,1,1968-01-29,Male
7010,70,1967-06-30,Male
7011,70,1961-04-14,Female
7043,77,1940-06-30,Male
7065,5,1971-07-07,Female
7100,30,1961-09-23,Female
7102,75,1967-07-20,Female
7112,76,1961-06-24,Male
7127,3,1957-09-29,Male
7150,45,1963-09-16,Female
7166,15,1964-05-13,Male
7186,27,1944-06-01,Female
7195,50,1962-09-11,Male
7234,28,1965-08-04,Male
7241,57,1957-09-06,Female
7286,47,1970-02-10,Female
7291,77,1940-12-02,Female
7299,1,1938-09-16,Male
7311,56,1949-05-18,Male
7324,1,1963-03-18,Female
7325,24,1975-01-24,Male
7327,49,1959-05-22,Male
7339,19,1974-02-28,Female
7348,6,1977-10-26,Female
7366,29,1973-04-12,Female
7390,1,1937-11-04,Male
7411,54,1963-01-25,Female
7412,54,1955-10-17,Male
7422,74,1958-11-26,Male
7423,74,1964-09-08,Female
7434,34,1942-04-04,Female
7435,67,1957-04-16,Female
7521,74,1960-02-09,Female
7567,5,1937-03-15,Male
7576,38,1962-07-10,Male
7586,56,1973-01-28,Female
7594,64,1949-04-07,Female
7614,64,1977-03-05,Male
7632,1,1948-01-11,Male
7672,26,1953-04-05,Male
7678,3,1962-04-07,Male
7683,12,1946-04-01,Male
7723,48,1966-06-14,Female
7724,48,1968-02-23,Male
7727,31,1958-06-13,Female
7753,70,1978-09-23,Female
7765,1,1958-02-24,Female
7772,1,1976-12-30,Female
7787,34,1951-07-10,Male
7796,50,1975-09-27,Female
7797,50,1970-07-30,Male
7800,16,1957-08-30,Female
7814,61,1976-01-06,Female
7815,4,1946-01-19,Female
7843,6,1966-05-11,Male
7855,7,1964-01-30,Female
7862,74,1965-10-17,Male
7863,72,1959-03-12,Male
7864,34,1935-12-14,Male
7914,38,1966-10-24,Female
7959,1,1978-06-29,Female
7970,74,1967-11-20,Male
7980,16,1976-08-08,Male
8013,43,1942-06-22,Male
8030,1,1967-07-19,Male
8064,54,1966-11-29,Female
8074,61,1958-10-07,Male
8076,16,1950-07-27,Female
8089,35,1965-04-06,Male
8091,5,1971-02-10,Male
8096,38,1979-11-02,Female
8105,72,1963-03-12,Male
8130,62,1976-05-08,Female
8200,1,1944-05-31,Female
8217,69,1978-08-02,Male
8276,43,1979-06-08,Female
8287,14,1936-09-26,Male
8295,15,1951-01-23,Female
8327,48,1945-08-31,Female
8333,60,1966-02-01,Male
8342,76,1979-07-30,Male
8356,3,1969-09-04,Male
8359,74,1979-12-06,Male
8362,74,1975-09-15,Female
8366,41,1960-05-21,Female
8392,36,1966-05-08,Female
8393,36,1966-05-06,Male
8432,38,1968-01-06,Female
8433,38,1961-09-11,Male
8463,75,1947-09-04,Male
8489,75,1952-12-27,Female
8502,51,1943-04-19,Male
8506,69,1979-12-25,Female
8510,55,1947-05-24,Male
8548,57,1945-05-10,Female
8568,1,1971-12-03,Female
8571,54,1935-10-26,Male
8598,46,1957-12-31,Female
8610,55,1948-05-02,Female
8611,55,1948-10-26,Male
8615,12,1939-04-13,Female
8636,71,1941-11-12,Female
8661,1,1954-05-11,Female
8666,7,1971-08-28,Female
8667,77,1967-02-12,Female
8670,5,1943-01-07,Female
8677,49,1955-08-14,Male
8678,49,1962-07-12,Female
8692,71,1953-07-07,Female
8726,10,1953-08-10,Male
8737,17,1948-04-11,Female
8738,17,1948-07-10,Male
8764,70,1940-07-07,Female
8777,11,1953-04-11,Female
9173,1,1945-02-04,Male
9174,1,1940-10-09,Female
9196,21,1939-04-23,Female
9202,68,1962-02-09,Male
9217,19,1940-01-30,Female
9226,64,1939-12-25,Female
9231,29,1972-09-24,Female
9236,31,1956-05-07,Female
9250,1,1963-01-14,Male
9273,39,1955-08-26,Female
9274,39,1958-04-05,Male
9276,4,1946-11-06,Male
9313,9,1960-04-17,Female
9316,63,1958-10-26,Female
9340,54,1967-08-22,Male
9346,43,1972-12-10,Male
9362,56,1973-07-19,Female
9366,72,1975-06-26,Male
9370,59,1975-12-20,Male
9403,16,1974-03-22,Male
9417,21,1949-03-08,Male
9418,1,1950-04-10,Male
9419,1,1950-11-09,Female
9427,62,1970-11-09,Female
9428,62,1965-05-09,Male
9433,72,1945-03-22,Female
9450,68,1943-10-11,Female
9451,68,1942-05-05,Male
9456,40,1941-12-07,Female
9457,46,1978-09-26,Male
9458,46,1973-11-21,Female
9505,1,1958-08-21,Male
9546,50,1955-11-02,Female
9555,13,1947-05-15,Female
9569,19,1950-07-18,Female
9582,2,1942-04-14,Female
9593,74,1968-01-28,Female
9606,52,1949-02-16,Male
9611,23,1958-05-27,Male
9616,74,1962-09-19,Male
9641,64,1945-01-26,Male
9642,64,1937-09-03,Female
9663,19,1945-09-24,Male
9664,19,1944-11-13,Female
9670,38,1948-05-04,Male
9675,60,1970-02-19,Female
9680,36,1977-08-21,Male
9702,33,1951-11-16,Female
9715,35,1977-11-30,Female
9717,52,1952-11-10,Female
9718,52,1959-02-03,Male
9721,34,1954-12-05,Male
9755,23,1951-06-05,Female
9760,27,1969-02-17,Male
9775,70,1960-06-23,Male
9776,70,1961-03-05,Female
9798,69,1950-03-02,Female
9820,59,1968-01-21,Female
9833,51,1964-09-21,Male
9834,51,1960-03-17,Female
9844,55,1945-08-03,Male
9845,55,1943-06-15,Female
9846,54,1967-07-01,Female
9872,9,1967-03-17,Female
9880,10,1970-12-10,Female
9914,36,1942-12-08,Male
9915,27,1967-07-10,Male
9929,47,1967-07-19,Female
9930,9,1972-06-23,Male
9933,74,1941-10-15,Male
9945,31,1968-04-14,Female
9946,31,1960-04-20,Male
9973,24,1945-10-03,Female
9987,73,1950-06-19,Female
9995,54,1958-07-07,Male
9997,67,1962-06-07,Male
10023,59,1973-03-20,Female
10040,37,1968-10-30,Female
10041,37,1968-04-17,Male
10043,45,1965-10-29,Male
10046,5,1946-09-17,Female
10066,64,1963-05-23,Female
10070,9,1974-04-23,Male
10075,48,1964-07-01,Male
10076,26,1969-12-25,Female
10077,26,1973-06-27,Male
10090,29,1980-03-14,Female
10095,1,1976-02-06,Female
10096,1,1978-01-05,Male
10145,4,1965-07-25,Female
10159,50,1938-01-06,Male
10198,31,1976-05-24,Male
10199,31,1979-08-13,Female
10200,13,1980-02-16,Female
10201,13,1985-10-19,Male
10209,59,1975-10-27,Male
10269,70,1940-05-11,Female
10273,51,1958-09-27,Female
10274,51,1956-10-11,Male
10275,77,1970-01-25,Female
10276,77,1976-11-16,Male
10282,1,1979-06-19,Male
10287,48,1962-09-03,Female
10288,48,1959-06-07,Male
10303,64,1962-04-05,Male
10350,29,1961-09-14,Female
10351,29,1958-11-10,Male
10355,14,1976-07-10,Female
10382,20,1965-02-17,Female
10389,20,1943-08-15,Female
10459,17,1964-08-09,Female
10475,51,1948-08-28,Female
10476,51,1950-12-04,Male
10479,2,1955-10-20,Female
10492,70,1937-11-11,Male
10510,23,1945-01-26,Female
10511,23,1950-01-15,Male
10517,54,1980-09-12,Female
10528,47,1952-02-16,Female
10543,14,1945-02-23,Female
10555,1,1935-12-15,Male
10563,68,1949-01-07,Male
10564,68,1954-03-19,Female
10566,74,1942-11-09,Female
10636,64,1971-08-03,Male
10639,2,1954-01-29,Male
10654,46,1962-07-16,Female
10662,60,1949-08-25,Female
10702,17,1938-05-03,Male
10703,17,1943-04-28,Female
10714,66,1946-03-31,Female
10746,53,1971-08-04,Male
10777,70,1980-01-27,Female
10778,70,1976-03-19,Male
10798,1,1980-03-23,Female
10813,1,1979-05-13,Female
10818,64,1972-08-04,Male
10828,1,1957-11-23,Female
10912,15,1963-01-09,Male
10960,28,1942-02-20,Male
10963,1,1944-06-15,Male
10987,62,1961-10-03,Female
10988,62,1964-06-13,Male
10997,1,1972-02-06,Female
10998,1,1967-12-19,Male
11004,63,1947-11-16,Male
11008,51,1969-05-19,Female
11034,1,1972-02-19,Male
11050,70,1957-05-04,Female
11063,64,1955-11-04,Female
11064,64,1953-07-09,Male
11083,61,1953-10-17,Male
11093,40,1959-01-29,Male
11105,70,1957-02-01,Female
11114,1,1952-07-26,Male
11121,72,1971-04-10,Female
11122,72,1979-06-10,Male
11123,47,1948-01-29,Male
11126,1,1965-01-22,Female
11130,1,1961-04-08,Female
11131,1,1957-07-26,Male
11136,3,1944-07-27,Female
11147,5,1972-07-12,Female
11149,43,1965-07-14,Male
11195,58,1953-12-05,Male
11208,10,1957-03-05,Female
11250,26,1946-09-23,Female
11252,32,1965-12-08,Female
11266,9,1938-09-25,Male
11267,9,1936-08-26,Female
11271,18,1937-12-08,Male
11274,64,1969-04-14,Male
11275,64,1963-04-18,Female
11286,56,1940-11-27,Female
11304,28,1960-10-20,Female
11314,45,1936-06-02,Male
11319,1,1942-04-14,Female
11327,72,1947-10-21,Male
11329,69,1961-01-31,Female
11331,70,1944-12-14,Female
11337,29,1969-04-03,Male
11359,11,1972-08-20,Male
11360,11,1972-04-19,Female
11362,51,1966-01-11,Female
11371,37,1941-11-04,Female
11372,11,1961-09-28,Male
11379,74,1952-05-28,Male
11380,74,1951-04-06,Female
11381,57,1979-07-26,Female
11405,68,1964-07-29,Female
11406,68,1970-11-15,Male
11409,32,1980-05-02,Female
11461,70,1974-07-08,Male
11491,36,1958-05-16,Female
11497,11,1959-07-17,Female
11516,59,1938-11-09,Male
11517,59,1940-05-21,Female
11545,1,1966-01-22,Female
11574,1,1944-04-20,Female
11596,70,1940-12-04,Female
11598,54,1977-09-23,Female
11609,59,1957-02-11,Male
11637,73,1951-06-12,Male
11638,73,1954-08-24,Female
11662,76,1972-04-03,Male
11676,5,1943-03-12,Female
11683,7,1980-01-28,Male
11685,64,1965-07-23,Female
11686,21,1948-10-18,Female
11687,21,1945-01-23,Male
11701,9,1949-04-14,Male
11709,1,1961-08-03,Male
11710,1,1967-06-19,Female
11713,59,1951-04-11,Female
11714,59,1945-07-04,Male
11732,19,1957-05-20,Female
11754,62,1966-11-03,Male
11755,4,1945-07-16,Female
11768,1,1971-09-12,Female
11794,31,1970-10-07,Female
11795,31,1977-02-23,Male
11804,74,1944-12-12,Male
11851,65,1970-04-02,Male
11855,11,1957-12-01,Male
11857,70,1952-08-26,Male
11860,70,1925-08-30,Female
11866,1,1937-09-02,Male
11867,1,1934-11-19,Female
11873,38,1963-11-20,Female
11874,1,1969-01-19,Male
11875,1,1967-06-23,Female
11886,61,1941-09-13,Female
11906,76,1944-12-03,Male
11907,76,1945-11-16,Female
11911,8,1939-10-24,Male
11943,1,1961-07-09,Male
11947,70,1964-05-29,Male
11976,54,1939-10-27,Female
11977,54,1944-07-01,Male
11978,54,1971-10-09,Male
11979,54,1977-12-09,Female
12003,74,1976-06-23,Male
12050,52,1943-05-30,Male
12051,52,1936-09-30,Female
12079,64,1972-08-12,Female
12092,68,1977-05-15,Male
12095,47,1939-02-27,Male
12102,21,1968-09-07,Female
12133,27,1964-06-26,Female
12144,2,1980-11-23,Male
12145,2,1982-06-25,Female
12163,1,1954-06-16,Male
12181,1,1961-08-19,Male
12220,60,1971-11-12,Female
12221,60,1971-02-24,Male
12303,24,1974-04-05,Female
12308,64,1978-11-29,Male
12324,8,1978-03-06,Male
12325,8,1964-10-30,Male
12328,1,1944-04-08,Female
12344,26,1940-06-20,Female
12358,17,1943-07-05,Male
12359,17,1935-10-13,Female
12376,4,1959-02-17,Male
12378,76,1946-08-27,Female
12382,1,1955-11-29,Male
12383,1,1963-05-13,Female
12396,62,1970-01-17,Female
12397,62,1973-06-02,Male
12416,1,1973-05-30,Male
12417,1,1974-01-03,Female
12432,55,1965-03-07,Male
12464,39,1959-12-17,Male
12468,22,1969-07-04,Male
12485,34,1965-04-10,Female
12490,34,1980-08-14,Male
12547,70,1963-10-13,Female
12561,38,1966-06-20,Male
12568,44,1956-03-01,Female
12577,62,1950-05-05,Female
12586,27,1947-01-30,Male
12599,44,1956-01-01,Male
12616,27,1965-01-26,Female
12625,54,1958-12-07,Male
12643,69,1962-07-20,Female
12662,14,1953-06-01,Male
12695,68,1979-03-16,Male
12726,8,1945-08-09,Female
12729,36,1968-03-21,Male
12730,36,1964-09-29,Female
12738,23,1960-10-29,Female
12739,23,1958-01-17,Male
12750,21,1940-05-25,Female
12754,55,1960-08-20,Male
12755,55,1959-11-01,Female
12756,22,1949-01-21,Female
12802,1,1969-08-12,Male
12810,39,1964-10-14,Male
12840,60,1939-07-27,Male
12843,66,1953-05-05,Male
12844,45,1946-10-15,Male
12850,72,1955-08-26,Male
12851,72,1957-09-27,Female
12859,1,1976-05-21,Female
12890,70,1958-01-20,Female
12908,12,1941-03-12,Male
12943,55,1970-10-12,Male
12986,40,1973-05-08,Female
12991,51,1947-01-16,Male
13044,52,1976-03-01,Male
13051,55,1965-01-13,Male
13071,41,1956-02-18,Male
13089,16,1979-02-14,Female
13090,2,1980-04-18,Female
13095,76,1950-03-16,Male
13098,1,1978-12-15,Female
13102,8,1949-04-15,Male
13113,11,1976-11-25,Male
13123,56,1978-02-17,Female
13134,1,1962-11-03,Female
13151,73,1958-12-22,Male
13171,19,1950-06-26,Female
13172,36,1938-10-19,Male
13190,71,1956-11-28,Male
13201,31,1937-05-17,Male
13231,1,1959-07-01,Male
13246,46,1942-01-13,Female
13260,72,1977-05-27,Female
13261,75,1944-08-01,Male
13262,75,1938-02-09,Female
13276,76,1977-01-20,Male
13285,34,1935-12-25,Male
13290,16,1941-06-23,Male
13291,16,1940-11-13,Female
13346,50,1956-04-15,Male
13380,65,1942-09-18,Male
13404,48,1966-09-25,Male
13405,32,1958-08-13,Male
13406,42,1978-04-18,Female
13412,1,1954-03-20,Male
13417,25,1951-11-17,Female
13447,13,1970-05-05,Female
13448,13,1968-07-08,Male
13451,44,1955-11-18,Female
13468,25,1960-10-31,Male
13469,25,1955-12-08,Female
13480,16,1953-06-01,Male
13490,18,1969-05-25,Female
13539,63,1978-09-07,Male
13548,1,1976-03-18,Male
13556,32,1958-07-19,Male
13576,72,1974-07-07,Male
13588,46,1974-01-29,Male
13590,59,1977-08-03,Male
13603,46,1941-07-28,Male
13608,37,1963-05-15,Female
13620,16,1970-07-26,Male
13640,28,1955-06-09,Female
13657,59,1963-05-12,Female
13658,59,1957-04-23,Male
13673,39,1971-02-20,Male
13687,75,1959-05-23,Male
13690,70,1963-05-16,Male
13694,1,1976-01-20,Female
13750,12,1980-11-13,Female
13751,12,1979-07-20,Male
13803,1,1947-11-14,Male
13820,33,1948-07-31,Female
13845,15,1973-02-16,Male
13852,5,1972-01-26,Male
13886,44,1954-04-12,Female
13912,50,1975-11-20,Male
13915,77,1974-11-23,Male
13921,62,1970-12-20,Female
13923,7,1979-02-22,Female
13924,54,1952-09-09,Female
13931,8,1942-01-01,Male
13955,1,1945-10-30,Female
13956,1,1943-04-06,Male
13968,61,1968-04-13,Male
13971,67,1962-10-19,Female
13998,74,1953-08-12,Female
